7, 7, 7
11, 11, 11
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
14, 14, 14
72, 72, 72
72, 72, 72
72, 72, 72
72, 72, 72
77, 77, 77
77, 77, 77
77, 77, 77
72, 72, 72
75, 75, 75
77, 77, 77
72, 72, 72
72, 72, 72
72, 72, 72
72, 72, 72
77, 77, 77
77, 77, 77
77, 77, 77
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
9, 9, 9
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
11, 11, 11
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
10, 10, 10
7, 7, 7
7, 7, 7
10, 10, 10
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
243, 243, 243
243, 243, 243
243, 243, 243
243, 243, 243
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
244, 244, 244
243, 243, 243
243, 243, 243
243, 243, 243
243, 243, 243
244, 244, 244
244, 244, 244
244, 244, 244
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
10, 10, 10
7, 7, 7
7, 7, 7
10, 10, 10
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
1, 33, 7
1, 33, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
255, 255, 255
255, 255, 255
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
255, 255, 255
255, 255, 255
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
231, 231, 231
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
1, 33, 7
1, 33, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
255, 255, 255
255, 255, 255
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
255, 255, 255
255, 255, 255
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
46, 46, 46
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
9, 9, 9
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
10, 10, 10
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
13, 13, 13
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
12, 12, 12
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
12, 12, 12
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
13, 13, 13
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
255, 255, 255
255, 255, 255
72, 72, 72
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
255, 255, 255
255, 255, 255
243, 243, 243
40, 40, 40
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
9, 9, 9
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
9, 9, 9
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
255, 255, 255
255, 255, 255
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
255, 255, 255
255, 255, 255
255, 255, 255
231, 231, 231
98, 98, 98
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
11, 11, 11
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
9, 9, 9
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
9, 9, 9
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
14, 14, 14
255, 255, 255
255, 255, 255
40, 40, 40
7, 7, 7
14, 14, 14
14, 14, 14
77, 77, 77
255, 255, 255
243, 243, 243
183, 183, 183
255, 255, 255
255, 255, 255
181, 181, 181
40, 40, 40
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
10, 10, 10
7, 7, 7
12, 12, 12
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
11, 11, 11
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
207, 207, 207
255, 255, 255
231, 231, 231
40, 40, 40
32, 32, 32
77, 77, 77
244, 244, 244
255, 255, 255
77, 77, 77
14, 14, 14
181, 181, 181
255, 255, 255
255, 255, 255
231, 231, 231
146, 146, 146
32, 32, 32
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
10, 10, 10
7, 7, 7
7, 7, 7
10, 10, 10
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
1, 33, 7
1, 33, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
32, 32, 32
244, 244, 244
255, 255, 255
231, 231, 231
209, 209, 209
244, 244, 244
255, 255, 255
231, 231, 231
14, 14, 14
14, 14, 14
14, 14, 14
146, 146, 146
231, 231, 231
255, 255, 255
255, 255, 255
209, 209, 209
103, 103, 103
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
1, 33, 7
1, 33, 7
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
77, 77, 77
209, 209, 209
244, 244, 244
255, 255, 255
244, 244, 244
209, 209, 209
46, 46, 46
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
46, 46, 46
183, 183, 183
244, 244, 244
255, 255, 255
255, 255, 255
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
14, 14, 14
1, 33, 7
1, 33, 7
7, 7, 7
7, 7, 7
7, 7, 7
12, 12, 12
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
13, 13, 13
7, 7, 7
14, 14, 14
7, 7, 9
7, 30, 46
7, 42, 68
7, 46, 74
7, 43, 69
7, 31, 50
7, 9, 12
11, 11, 11
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 13, 19
7, 46, 75
7, 46, 74
7, 14, 20
14, 14, 14
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 15, 21
7, 52, 86
25, 67, 98
72, 79, 84
102, 102, 102
72, 72, 72
32, 32, 32
6, 68, 113
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
77, 77, 77
207, 207, 207
255, 255, 255
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
7, 20, 30
5, 73, 121
7, 7, 7
7, 7, 7
7, 7, 7
5, 76, 126
7, 23, 35
11, 11, 11
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
7, 39, 61
3, 88, 146
2, 108, 180
2, 114, 190
2, 104, 173
4, 85, 141
7, 42, 66
11, 11, 11
7, 7, 7
14, 14, 14
7, 23, 34
5, 54, 88
1, 33, 7
1, 33, 7
7, 12, 18
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 40, 65
7, 40, 65
7, 40, 65
7, 40, 65
7, 40, 65
7, 7, 7
7, 40, 65
7, 7, 7
7, 7, 7
14, 14, 14
7, 31, 50
7, 20, 31
7, 28, 44
7, 23, 35
7, 7, 8
7, 21, 33
7, 35, 55
7, 7, 7
7, 7, 7
14, 14, 14
7, 26, 39
7, 50, 79
7, 21, 34
7, 40, 65
7, 12, 18
7, 24, 38
7, 44, 69
7, 7, 7
7, 7, 7
14, 14, 14
7, 29, 45
7, 57, 91
7, 24, 39
7, 46, 75
7, 13, 20
7, 27, 43
7, 50, 79
7, 7, 7
7, 7, 7
14, 14, 14
6, 68, 113
7, 7, 7
7, 7, 7
7, 7, 8
7, 31, 47
7, 52, 85
6, 64, 107
7, 7, 7
25, 25, 25
146, 146, 146
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
5, 77, 129
7, 7, 7
7, 7, 7
14, 14, 14
5, 71, 116
7, 36, 57
7, 7, 7
7, 10, 13
7, 7, 7
7, 26, 40
5, 73, 122
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
4, 77, 128
7, 30, 47
7, 7, 7
7, 30, 47
4, 77, 128
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
2, 106, 176
7, 49, 78
7, 12, 14
7, 7, 7
7, 12, 14
7, 46, 72
2, 108, 180
7, 7, 7
7, 7, 7
14, 14, 14
1, 133, 222
4, 82, 135
1, 33, 7
1, 33, 7
7, 27, 44
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
7, 44, 72
7, 7, 7
7, 44, 69
7, 7, 7
7, 7, 7
7, 7, 7
7, 46, 72
7, 7, 7
7, 7, 7
14, 14, 14
7, 50, 79
7, 14, 20
7, 40, 65
7, 36, 57
7, 7, 7
7, 7, 7
7, 52, 83
7, 7, 7
14, 14, 14
14, 14, 14
7, 57, 91
7, 16, 23
7, 46, 74
7, 41, 65
7, 7, 7
7, 7, 8
7, 59, 95
7, 7, 7
7, 7, 7
14, 14, 14
6, 68, 113
7, 7, 7
7, 23, 35
7, 59, 96
7, 45, 72
40, 55, 66
7, 12, 16
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
11, 11, 11
7, 7, 7
14, 14, 14
4, 87, 142
7, 7, 10
7, 8, 11
4, 83, 139
7, 7, 7
7, 7, 7
4, 86, 141
7, 7, 7
7, 7, 7
14, 14, 14
7, 7, 7
7, 30, 47
4, 77, 128
7, 7, 7
4, 77, 128
7, 30, 47
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
2, 113, 188
7, 12, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 9, 11
2, 114, 191
7, 7, 7
7, 7, 7
14, 14, 14
1, 133, 222
7, 7, 7
1, 33, 7
1, 33, 7
7, 27, 44
7, 12, 18
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
7, 40, 65
7, 18, 27
7, 40, 63
7, 15, 23
7, 7, 7
7, 16, 23
7, 39, 63
14, 14, 14
14, 14, 14
14, 14, 14
7, 50, 81
7, 14, 20
7, 42, 67
7, 33, 52
7, 33, 52
7, 16, 23
7, 44, 71
14, 14, 14
14, 14, 14
14, 14, 14
7, 57, 93
7, 16, 23
7, 48, 77
7, 37, 59
7, 37, 59
40, 50, 57
143, 163, 177
183, 183, 183
14, 14, 14
14, 14, 14
6, 68, 113
7, 35, 57
7, 47, 75
7, 12, 16
7, 7, 7
231, 231, 231
181, 181, 181
103, 103, 103
14, 14, 14
14, 14, 14
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
7, 7, 7
14, 14, 14
14, 14, 14
14, 14, 14
5, 75, 122
7, 31, 48
7, 38, 59
4, 88, 147
7, 26, 40
7, 26, 40
5, 72, 117
14, 14, 14
14, 14, 14
14, 14, 14
